ward	282.89	271.54	231.7	101.41	64.06	27.24	8.4	12.11	41.03	94.71	214.85	231.46	1581.4
ward	3.97	5.1	7.02	9.89	14.64	19.77	24.61	24.37	20.72	14.55	7.95	4.49	13.11
ward	-7.38	-6.89	-5.66	-4.01	-0.52	3.05	6.28	6.1	3.18	-0.37	-4.11	-6.91	-1.44
WEPP_ID	Precip_mm	Tmax_C	Tmin_C	elev_m	frac_canopy_cover	Management							
39	202.25	195.12	168.48	74.29	46.41	23.97	8.46	12.78	30.13	69.1	156.53	166.89	1154.41
39	4.41	5.53	7.56	10.69	15.72	20.92	25.79	25.44	21.68	15.46	8.97	5.31	13.96
39	-7.81	-7.25	-5.35	-3.35	0.05	3.23	6.12	5.66	2.89	-0.89	-4.39	-7.39	-1.54
40	1198.63	13.435	-1.745	1924.96	0.205	shrub_rangeland_1.man							
40	202.25	195.12	168.48	74.29	46.41	23.97	8.46	12.78	30.13	69.1	156.53	166.89	1154.41
40	4.41	5.53	7.56	10.69	15.72	20.92	25.79	25.44	21.68	15.46	8.97	5.31	13.96
40	-7.81	-7.25	-5.35	-3.35	0.05	3.23	6.12	5.66	2.89	-0.89	-4.39	-7.39	-1.54
41	1154.41	14.08	-1.47	1929.07	0.72475	hermada_11.man							
41	202.25	195.12	168.48	74.29	46.41	23.97	8.46	12.78	30.13	69.1	156.53	166.89	1154.41
41	4.41	5.53	7.56	10.69	15.72	20.92	25.79	25.44	21.68	15.46	8.97	5.31	13.96
41	-7.81	-7.25	-5.35	-3.35	0.05	3.23	6.12	5.66	2.89	-0.89	-4.39	-7.39	-1.54
42	1154.6	14.076	-1.47181	1968.33	0.692599	hermada_3.man							
42	203.3774	196.24854	169.51506	74.802456	46.700581	24.037576	8.4318433	12.777748	30.319214	69.53249	157.43891	167.87662	1161.0584
42	4.2917407	5.474812	7.5093176	10.534574	15.529658	20.727407	25.603037	25.249658	21.497542	15.266279	8.8021844	5.1500684	13.807952
42	-7.8043689	-7.2511261	-5.4547443	-3.482901	-0.076143346	3.1466553	6.0940955	5.664505	2.8843686	-0.88436859	-4.4091467	-7.3832422	-1.5794199
43	1177.34	13.6021	-1.68367	2029.87	0.704951	hermada_9.man							
43	206.82316	199.69773	172.67854	76.368711	47.588696	24.244116	8.3457849	12.770863	30.897524	70.854341	160.21686	170.89209	1181.3784
43	3.9302969	5.3061389	7.3544128	10.059533	14.947906	20.13877	25.031611	24.667908	20.939888	14.6742	8.2892786	4.6612589	13.343239
43	-7.787157	-7.2545685	-5.7748798	-3.8890948	-0.46168316	2.8919235	6.0149225	5.6782745	2.867157	-0.86715698	-4.4676663	-7.3625885	-1.699901
44	1192.63	13.2837	-1.82608	2073.65	0.752356	hermada_19.man							
44	211.23049	204.10945	176.72482	78.372041	48.724653	24.508291	8.2357123	12.762057	31.637214	72.545063	163.77002	174.74904	1207.3689
44	3.4679904	5.0903955	7.1562817	9.4519305	14.203813	19.38587	24.300728	23.923813	20.226614	13.916898	7.6332434	4.0360443	12.748845
44	-7.7651422	-7.2589716	-6.1843512	-4.4086392	-0.9548101	2.5661075	5.9136548	5.6958862	2.8451425	-0.84514244	-4.5425159	-7.3361707	-1.8540031
45	1256.46	12.598	-1.71413	2067.45	0.679726	hermada_19.man							
45	213.06127	205.49369	177.88076	78.397573	49.178169	24.529795	8.3804938	12.739506	31.655227	72.926113	165.23303	176.55078	1216.0264
45	3.6823044	4.9393826	6.8649792	9.6844238	14.408683	19.594938	24.450452	24.120515	20.460823	14.27537	7.9153705	4.3144446	12.906873
45	-7.8594647	-7.3677985	-5.998313	-4.1169342	-0.64816872	2.8598148	6.1342798	5.7980042	3.0380246	-0.68619339	-4.5468518	-7.4134772	-1.7359053
46	1180.29	13.7025	-1.63094	1946.99	0.631648	hermada_19.man							
46	204.88322	197.64662	170.76631	75.278306	47.081846	24.105386	8.4396924	12.769846	30.498923	70.029077	158.63692	169.23893	1169.3751
46	4.2339999	5.3878461	7.390769	10.444615	15.398462	20.595078	25.461692	25.11677	21.382153	15.170615	8.7110767	5.0663077	13.70277
46	-7.8269232	-7.2821539	-5.5158459	-3.5547693	-0.13446154	3.1233847	6.1064618	5.6786151	2.9103076	-0.85107689	-4.4356924	-7.4018463	-1.5992308
